directory,target,hitrate,randomhitrate,swarmrate,mode
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/15/roundroubin.3.1/noswarm,195988,0.241935483871,0.111111111111,0.219936708861,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/15/roundroubin.4.1/halfswarm,156309,0.375,0.0555555555556,0.139240506329,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/15/roundroubin.4.1/nosup,156309,0.470588235294,0.0555555555556,0.139240506329,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/15/roundroubin.4.1/noswarm,156309,0.36,0.0555555555556,0.139240506329,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.0.1/halfswarm,71828,0.203703703704,0.063829787234,0.166956521739,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.0.1/nosup,71828,0.307692307692,0.063829787234,0.166956521739,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.0.1/noswarm,71828,0.15873015873,0.063829787234,0.166956521739,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.1.1/halfswarm,240825,0.206896551724,0.063829787234,0.121739130435,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.1.1/nosup,240825,0.119047619048,0.063829787234,0.121739130435,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.2.1/halfswarm,144539,0.428571428571,0.106382978723,0.133913043478,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.2.1/nosup,144539,0.387755102041,0.106382978723,0.133913043478,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.2.1/noswarm,144539,0.349206349206,0.106382978723,0.133913043478,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.3.1/halfswarm,71722,0.68,0.68085106383,0.201739130435,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.3.1/nosup,71722,0.720930232558,0.68085106383,0.201739130435,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.3.1/noswarm,71722,0.642857142857,0.68085106383,0.201739130435,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.4.1/halfswarm,87285,0.491803278689,0.468085106383,0.245217391304,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.4.1/nosup,87285,0.52380952381,0.468085106383,0.245217391304,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/16/roundroubin.4.1/noswarm,87285,0.528571428571,0.468085106383,0.245217391304,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.0.1/halfswarm,30606,0.578947368421,0.837837837838,0.152801358234,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.0.1/nosup,30606,0.666666666667,0.837837837838,0.152801358234,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.0.1/noswarm,30606,0.590909090909,0.837837837838,0.152801358234,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.1.1/halfswarm,82540,0.675675675676,0.783783783784,0.18505942275,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.1.1/nosup,82540,0.7,0.783783783784,0.18505942275,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.1.1/noswarm,82540,0.490909090909,0.783783783784,0.18505942275,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.2.1/halfswarm,542,0.421052631579,0.594594594595,0.259762308998,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.2.1/nosup,542,0.47619047619,0.594594594595,0.259762308998,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.2.1/noswarm,542,0.464788732394,0.594594594595,0.259762308998,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.3.1/halfswarm,258956,0.360655737705,0.135135135135,0.285229202037,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.3.1/nosup,258956,0.342105263158,0.135135135135,0.285229202037,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.3.1/noswarm,258956,0.48275862069,0.135135135135,0.285229202037,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.4.1/halfswarm,141585,0.416666666667,0.216216216216,0.140916808149,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.4.1/nosup,141585,0.5,0.216216216216,0.140916808149,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/17/roundroubin.4.1/noswarm,141585,0.59649122807,0.216216216216,0.140916808149,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.0.1/halfswarm,39684,0.537037037037,0.780487804878,0.235867446394,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.0.1/nosup,39684,0.795454545455,0.780487804878,0.235867446394,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.0.1/noswarm,39684,0.125,0.780487804878,0.235867446394,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.1.1/halfswarm,198842,0.366666666667,0.170731707317,0.152046783626,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.1.1/nosup,198842,0.113636363636,0.170731707317,0.152046783626,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.1.1/noswarm,198842,0.149253731343,0.170731707317,0.152046783626,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.2.1/halfswarm,181844,0.464285714286,0.780487804878,0.280701754386,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.2.1/nosup,181844,0.837209302326,0.780487804878,0.280701754386,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.2.1/noswarm,181844,0.153846153846,0.780487804878,0.280701754386,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.3.1/halfswarm,227154,0.409090909091,0.19512195122,0.105263157895,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.3.1/nosup,227154,0.244444444444,0.19512195122,0.105263157895,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.3.1/noswarm,227154,0.44,0.19512195122,0.105263157895,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.4.1/halfswarm,232488,0.465517241379,0.268292682927,0.294346978558,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.4.1/nosup,232488,0.581395348837,0.268292682927,0.294346978558,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/18/roundroubin.4.1/noswarm,232488,0.417910447761,0.268292682927,0.294346978558,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.0.1/halfswarm,139991,0.490909090909,0.156862745098,0.138067061144,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.0.1/nosup,139991,0.47619047619,0.156862745098,0.138067061144,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.0.1/noswarm,139991,0.439393939394,0.156862745098,0.138067061144,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.1.1/halfswarm,139029,0.243902439024,0.235294117647,0.118343195266,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.1.1/nosup,139029,0.42,0.235294117647,0.118343195266,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.1.1/noswarm,139029,0.0736842105263,0.235294117647,0.118343195266,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.2.1/halfswarm,245604,0.447058823529,0.470588235294,0.189349112426,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.2.1/nosup,245604,0.45,0.470588235294,0.189349112426,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.2.1/noswarm,245604,0.343434343434,0.470588235294,0.189349112426,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.3.1/halfswarm,42089,0.746987951807,0.509803921569,0.25641025641,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.3.1/nosup,42089,0.746835443038,0.509803921569,0.25641025641,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.3.1/noswarm,42089,0.511111111111,0.509803921569,0.25641025641,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.4.1/halfswarm,33545,0.226666666667,0.274509803922,0.122287968442,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.4.1/nosup,33545,0.434782608696,0.274509803922,0.122287968442,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/19/roundroubin.4.1/noswarm,33545,0.218390804598,0.274509803922,0.122287968442,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.0.1/halfswarm,41869,0.6375,0.74358974359,0.184290030211,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.0.1/nosup,41869,0.80701754386,0.74358974359,0.184290030211,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.0.1/noswarm,41869,0.557894736842,0.74358974359,0.184290030211,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.1.1/halfswarm,45004,0.166666666667,0.102564102564,0.128398791541,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.1.1/nosup,45004,0.176470588235,0.102564102564,0.128398791541,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.1.1/noswarm,45004,0.208333333333,0.102564102564,0.128398791541,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.2.1/halfswarm,27937,0.320754716981,0.358974358974,0.110271903323,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.2.1/nosup,27937,0.341463414634,0.358974358974,0.110271903323,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.2.1/noswarm,27937,0.373134328358,0.358974358974,0.110271903323,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.3.1/halfswarm,158291,0.367816091954,0.461538461538,0.299093655589,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.3.1/nosup,158291,0.451612903226,0.461538461538,0.299093655589,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.3.1/noswarm,158291,0.49,0.461538461538,0.299093655589,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.4.1/halfswarm,136925,0.166666666667,0.333333333333,0.107250755287,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.4.1/nosup,136925,0.282051282051,0.333333333333,0.107250755287,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/20/roundroubin.4.1/noswarm,136925,0.103448275862,0.333333333333,0.107250755287,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.0.1/halfswarm,1343,0.698113207547,0.822222222222,0.265676567657,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.0.1/nosup,1343,0.689655172414,0.822222222222,0.265676567657,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.0.1/noswarm,1343,0.458333333333,0.822222222222,0.265676567657,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.1.1/halfswarm,247605,0.68,0.8,0.277227722772,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.1.1/nosup,247605,0.693548387097,0.8,0.277227722772,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.1.1/noswarm,247605,0.590909090909,0.8,0.277227722772,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.2.1/halfswarm,262277,0.349206349206,0.155555555556,0.222772277228,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.2.1/nosup,262277,0.46,0.155555555556,0.222772277228,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.3.1/halfswarm,15152,0.451612903226,0.577777777778,0.115511551155,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.3.1/nosup,15152,0.448979591837,0.577777777778,0.115511551155,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.3.1/noswarm,15152,0.4,0.577777777778,0.115511551155,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.4.1/halfswarm,142080,0.269841269841,0.2,0.125412541254,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.4.1/nosup,142080,0.446428571429,0.2,0.125412541254,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/21/roundroubin.4.1/noswarm,142080,0.36170212766,0.2,0.125412541254,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.0.1/halfswarm,213835,0.361111111111,0.210526315789,0.149789029536,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.0.1/nosup,213835,0.233333333333,0.210526315789,0.149789029536,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.0.1/noswarm,213835,0.275,0.210526315789,0.149789029536,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.1.1/halfswarm,156693,0.394736842105,0.157894736842,0.128691983122,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.1.1/nosup,156693,0.25,0.157894736842,0.128691983122,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.1.1/noswarm,156693,0.377777777778,0.157894736842,0.128691983122,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.2.1/halfswarm,15899,0.46511627907,0.473684210526,0.126582278481,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.2.1/nosup,15899,0.363636363636,0.473684210526,0.126582278481,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.2.1/noswarm,15899,0.425531914894,0.473684210526,0.126582278481,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.3.1/halfswarm,267974,0.615384615385,0.684210526316,0.229957805907,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.3.1/nosup,267974,0.484848484848,0.684210526316,0.229957805907,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.3.1/noswarm,267974,0.5,0.684210526316,0.229957805907,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.4.1/halfswarm,181171,0.448275862069,0.789473684211,0.175105485232,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.4.1/nosup,181171,0.75,0.789473684211,0.175105485232,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/22/roundroubin.4.1/noswarm,181171,0.48275862069,0.789473684211,0.175105485232,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.0.1/halfswarm,229268,0.30303030303,0.194444444444,0.121951219512,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.0.1/nosup,229268,0.394736842105,0.194444444444,0.121951219512,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.0.1/noswarm,229268,0.42,0.194444444444,0.121951219512,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.1.1/halfswarm,233424,0.357142857143,0.333333333333,0.108647450111,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.1.1/nosup,233424,0.354838709677,0.333333333333,0.108647450111,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.1.1/noswarm,233424,0.203389830508,0.333333333333,0.108647450111,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.2.1/halfswarm,235206,0.192307692308,0.222222222222,0.121951219512,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.2.1/nosup,235206,0.179487179487,0.222222222222,0.121951219512,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.2.1/noswarm,235206,0.169491525424,0.222222222222,0.121951219512,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.3.1/halfswarm,68115,0.422222222222,0.138888888889,0.20177383592,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.3.1/nosup,68115,0.416666666667,0.138888888889,0.20177383592,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.3.1/noswarm,68115,0.326923076923,0.138888888889,0.20177383592,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.4.1/halfswarm,140639,0.395348837209,0.138888888889,0.126385809313,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.4.1/nosup,140639,0.361111111111,0.138888888889,0.126385809313,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/23/roundroubin.4.1/noswarm,140639,0.428571428571,0.138888888889,0.126385809313,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.0.1/halfswarm,242114,0.572916666667,0.194444444444,0.286350148368,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.0.1/nosup,242114,0.53125,0.194444444444,0.286350148368,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.0.1/noswarm,242114,0.589285714286,0.194444444444,0.286350148368,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.1.1/halfswarm,200274,0.348837209302,0.194444444444,0.272997032641,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.1.1/nosup,200274,0.540540540541,0.194444444444,0.272997032641,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.1.1/noswarm,200274,0.4,0.194444444444,0.272997032641,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.2.1/halfswarm,136836,0.490566037736,0.138888888889,0.258160237389,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.2.1/nosup,136836,0.212121212121,0.138888888889,0.258160237389,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.2.1/noswarm,136836,0.15873015873,0.138888888889,0.258160237389,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.3.1/halfswarm,200791,0.608695652174,0.777777777778,0.117210682493,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.3.1/nosup,200791,0.56,0.777777777778,0.117210682493,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.3.1/noswarm,200791,0.444444444444,0.777777777778,0.117210682493,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.4.1/halfswarm,123941,0.425531914894,0.222222222222,0.238872403561,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.4.1/nosup,123941,0.514285714286,0.222222222222,0.238872403561,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/24/roundroubin.4.1/noswarm,123941,0.340425531915,0.222222222222,0.238872403561,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.0.1/halfswarm,33525,0.415584415584,0.481481481481,0.292263610315,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.0.1/nosup,33525,0.307692307692,0.481481481481,0.292263610315,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.0.1/noswarm,33525,0.305263157895,0.481481481481,0.292263610315,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.1.1/halfswarm,37232,0.412698412698,0.296296296296,0.171919770774,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.1.1/nosup,37232,0.365384615385,0.296296296296,0.171919770774,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.1.1/noswarm,37232,0.246753246753,0.296296296296,0.171919770774,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.2.1/halfswarm,30274,0.608695652174,0.814814814815,0.137535816619,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.2.1/nosup,30274,0.767857142857,0.814814814815,0.137535816619,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.2.1/noswarm,30274,0.518072289157,0.814814814815,0.137535816619,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.3.1/halfswarm,124009,0.4,0.185185185185,0.111747851003,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.3.1/nosup,124009,0.24,0.185185185185,0.111747851003,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.3.1/noswarm,124009,0.382352941176,0.185185185185,0.111747851003,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.4.1/halfswarm,114,0.46875,0.703703703704,0.267908309456,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.4.1/nosup,114,0.590909090909,0.703703703704,0.267908309456,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/25/roundroubin.4.1/noswarm,114,0.657894736842,0.703703703704,0.267908309456,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.0.1/halfswarm,229835,0.5,0.153846153846,0.238260869565,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.0.1/nosup,229835,0.509090909091,0.153846153846,0.238260869565,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.0.1/noswarm,229835,0.644444444444,0.153846153846,0.238260869565,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.1.1/halfswarm,254430,0.188679245283,0.025641025641,0.132173913043,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.1.1/nosup,254430,0.225,0.025641025641,0.132173913043,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.2.1/halfswarm,221431,0.339622641509,0.25641025641,0.269565217391,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.2.1/nosup,221431,0.162162162162,0.25641025641,0.269565217391,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.2.1/noswarm,221431,0.481481481481,0.25641025641,0.269565217391,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.3.1/halfswarm,42207,0.236842105263,0.102564102564,0.140869565217,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.3.1/nosup,42207,0.387755102041,0.102564102564,0.140869565217,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.3.1/noswarm,42207,0.173913043478,0.102564102564,0.140869565217,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.4.1/halfswarm,136839,0.444444444444,0.0769230769231,0.113043478261,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.4.1/nosup,136839,0.318181818182,0.0769230769231,0.113043478261,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/26/roundroubin.4.1/noswarm,136839,0.4,0.0769230769231,0.113043478261,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.0.1/halfswarm,42405,0.113636363636,0.093023255814,0.11013986014,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.0.1/nosup,42405,0.16393442623,0.093023255814,0.11013986014,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.1.1/halfswarm,154369,0.385964912281,0.162790697674,0.122377622378,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.1.1/nosup,154369,0.395348837209,0.162790697674,0.122377622378,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.1.1/noswarm,154369,0.350877192982,0.162790697674,0.122377622378,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.2.1/halfswarm,93275,0.866666666667,0.837209302326,0.148601398601,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.2.1/nosup,93275,0.727272727273,0.837209302326,0.148601398601,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.2.1/noswarm,93275,0.65,0.837209302326,0.148601398601,No-Swarm
