directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.1.1/halfswarm,18442,0.457330415755,0.191950464396,0.199184921039
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.1.1/nosup,18442,0.3,0.191950464396,0.199184921039
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.2.1/halfswarm,21555,0.259786476868,0.108359133127,0.108507386653
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.2.1/nosup,21555,0.206239168111,0.108359133127,0.108507386653
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.3.1/halfswarm,12231,0.402877697842,0.148606811146,0.130412633724
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.3.1/nosup,12231,0.244791666667,0.148606811146,0.130412633724
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.3.1/noswarm,12231,0.212520593081,0.148606811146,0.130412633724
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.4.1/halfswarm,16021,0.189083820663,0.148606811146,0.128884360672
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.4.1/nosup,16021,0.149446494465,0.148606811146,0.128884360672
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.4.1/noswarm,16021,0.989361702128,0.148606811146,0.128884360672
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.0.1/halfswarm,18774,0.675749318801,0.307692307692,0.268274302939
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.0.1/nosup,18774,0.396325459318,0.307692307692,0.268274302939
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.0.1/noswarm,18774,1.0,0.307692307692,0.268274302939
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.1.1/halfswarm,21455,0.244956772334,0.139423076923,0.155990957046
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.1.1/nosup,21455,0.225,0.139423076923,0.155990957046
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.2.1/halfswarm,18857,0.69616519174,0.365384615385,0.284476262246
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.2.1/nosup,18857,0.477011494253,0.365384615385,0.284476262246
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.3.1/halfswarm,20060,0.0173410404624,0.201923076923,0.200828937453
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.3.1/nosup,20060,0.0140449438202,0.201923076923,0.200828937453
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.4.1/halfswarm,16033,0.215946843854,0.206730769231,0.129992464205
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/10/roundroubin.4.1/nosup,16033,0.187096774194,0.206730769231,0.129992464205
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.0.1/halfswarm,17985,0.758865248227,0.35092348285,0.297145769623
